url,state,climdiv,CT,MA,ME,NH,NY,RI,VT,fips_code,name,startofoperation_x,endofoperation_x,Julianstartofoperation,Julianendofoperation,latitude,longitude,elev,sids1,location,startofoperation_y,Syear,SjulDate,endofoperation_y,Eyear,EjulDate,yearALL,julALL,long
18575,NY,NY01,,,,,49.57,,,36107,SPENCER 2 N,1945-07-01,1994-01-31,1945182,1994031,42.25,-76.5,1050,308088 2,yes,1945-07-01,1945,2,1994-01-31,1994,59,49,57,49.57
18585,NY,NY05,,,,,37.177,,,36021,HUDSON,1920-09-01,1957-01-29,1920245,1957029,42.25,-73.78333,322,304024 2,yes,1920-09-01,1920,189,1957-01-29,1957,366,37,177,37.177
18587,NY,NY02,,,,,57.35,,,36025,ROXBURY,1915-03-01,1972-09-29,1915060,1972273,42.28333,-74.56667,1490,307317 2,yes,1915-03-01,1915,160,1972-09-29,1972,125,57,35,57.35
18590,NY,NY02,,,,,87.196,,,36025,DELHI 2 SE,1924-06-01,2011-03-24,1924153,2011083,42.25583,-74.91278,1420,302036 2,yes,1924-06-01,1924,109,2011-03-24,2011,305,87,196,87.196
18596,NY,NY01,,,,,121.279,,,36003,ALFRED,1893-01-01,2014-07-31,1893001,2014212,42.24972,-77.75833,1706,300085 2,yes,1893-01-01,1893,338,2014-07-31,2014,59,121,279,121.279
18598,NY,NY01,,,,,73.46,,,36009,LITTLE VALLEY,1941-08-01,2014-06-30,1941213,2014181,42.24722,-78.8125,1625,304808 2,yes,1941-08-01,1941,319,2014-06-30,2014,365,73,46,73.46
18599,NY,NY09,,,,,3.94,,,36013,SINCLAIRVILLE,2000-01-01,2003-08-04,2000001,2003216,42.27861,-79.26556,1620,307772 2,yes,2000-01-01,2000,125,2003-08-04,2003,31,3,94,3.94
18600,NY,NY09,,,,,108.234,,,36013,WESTFIELD 2 SSE,1895-12-23,2003-02-28,1895357,2003059,42.29556,-79.58556,707,309189 2,yes,1895-12-23,1895,9,2003-02-28,2003,243,108,234,108.234
18602,NY,NY05,,,,,30.171,,,36021,SPENCERTOWN,1929-10-01,1959-05-31,1929274,1959151,42.33333,-73.55,630,308096 2,yes,1929-10-01,1929,10,1959-05-31,1959,181,30,171,30.171
18604,NY,NY05,,,,,38.304,,,36039,CAIRO,1925-05-01,1963-07-31,1925121,1963212,42.31667,-74.01667,302,301093 2,yes,1925-05-01,1925,1,1963-07-31,1963,305,38,304,38.304
18605,NY,NY02,,,,,34.59,,,36039,CAIRO 4 NW,1978-12-09,2012-08-22,1978343,2012235,42.31667,-74.03306,490,301095 2,yes,1978-12-09,1978,,2012-08-22,2012,59,34,59,34.59
18606,NY,NY02,,,,,13.362,,,36039,WINDHAM 3 E,1900-01-01,1913-12-31,1900001,1913365,42.30306,-74.20111,1680,309516 2,yes,1900-01-01,1900,3,1913-12-31,1913,365,13,362,13.362
18609,NY,NY02,,,,,3.298,,,36039,PRATTSVILLE,1999-05-01,2002-01-06,1999121,2002006,42.32806,-74.44222,1207,306839 2,yes,1999-05-01,1999,6,2002-01-06,2002,304,3,298,3.298
18612,NY,NY02,,,,,14.199,,,36025,EAST SIDNEY,2000-11-06,2014-07-31,2000311,2014212,42.33278,-75.22972,1155,302454 2,yes,2000-11-06,2000,11,2014-07-31,2014,210,14,199,14.199
18615,NY,NY02,,,,,56.221,,,36017,BAINBRIDGE 2 E,1936-10-03,1992-12-31,1936277,1992366,42.28333,-75.45,994,300360 2,yes,1936-10-03,1936,304,1992-12-31,1992,83,56,221,56.221
18616,NY,NY02,,,,,0.361,,,36017,GREENE,2009-01-11,2009-02-12,2009011,2009043,42.32389,-75.77111,920,303444 2,yes,2009-01-11,2009,4,2009-02-12,2009,365,0,361,0.361
18617,NY,NY02,,,,,0.142,,,36007,WHITNEY POINT 5 E,1976-06-01,1976-06-06,1976153,1976158,42.33333,-75.86667,1490,309439 2,yes,1976-06-01,1976,9,1976-06-06,1976,151,0,142,0.142
18621,NY,NY01,,,,,121.6,,,36003,ANGELICA,1893-01-01,2014-07-30,1893001,2014211,42.31083,-78.02306,1475,300183 2,yes,1893-01-01,1893,1,2014-07-30,2014,7,121,6,121.6
18622,NY,NY01,,,,,118.18,,,36009,FRANKLINVILLE,1896-10-19,2014-07-31,1896293,2014212,42.32972,-78.46333,1590,303025 2,yes,1896-10-19,1896,1,2014-07-31,2014,181,118,180,118.18
18623,NY,NY01,,,,,0.211,,,36009,NEW ALBION,1978-10-20,1978-10-31,1978293,1978304,42.3,-78.9,1860,305673 2,yes,1978-10-20,1978,1,1978-10-31,1978,212,0,211,0.211
18625,NY,NY05,,,,,66.202,,,36021,CHATHAM,1904-07-06,1970-03-31,1904188,1970090,42.36667,-73.6,420,301391 2,yes,1904-07-06,1904,9,1970-03-31,1970,211,66,202,66.202
18627,NY,NY02,,,,,15.47,,,36039,FREEHOLD 2 NW,1963-08-01,1978-11-30,1963213,1978334,42.36667,-74.06667,449,303038 2,yes,1963-08-01,1963,12,1978-11-30,1978,59,15,47,15.47
18631,NY,NY02,,,,,5.162,,,36077,UNADILLA 2 N,2009-02-24,2014-07-31,2009055,2014212,42.35417,-75.32417,1480,308670 2,yes,2009-02-24,2009,1,2014-07-31,2014,163,5,162,5.162
18634,NY,NY02,,,,,14.201,,,36007,WHITNEY POINT DAM,2000-01-06,2014-07-31,2000006,2014212,42.34167,-75.96528,1040,309442 2,yes,2000-01-06,2000,11,2014-07-31,2014,212,14,201,14.201
18638,NY,NY10,,,,,12.296,,,36097,WATKINS GLEN,1965-11-01,1977-12-31,1965305,1977365,42.36667,-76.86667,459,309020 2,yes,1965-11-01,1965,8,1977-12-31,1977,304,12,296,12.296
18639,NY,NY01,,,,,0.151,,,36101,BRADFORD 1 NW,1980-10-01,1980-10-31,1980275,1980305,42.38333,-77.11667,1362,300816 2,yes,1980-10-01,1980,61,1980-10-31,1980,212,0,151,0.151
18640,NY,NY01,,,,,53.281,,,36101,BATH,1961-01-01,2014-07-31,1961001,2014212,42.34889,-77.34778,1120,300448 2,yes,1961-01-01,1961,,2014-07-31,2014,281,53,281,53.281
18641,NY,NY01,,,,,14.208,,,36101,HORNELL ALMOND DAM,2000-01-01,2014-07-31,2000001,2014212,42.34889,-77.70444,1325,303983 2,yes,2000-01-01,2000,1,2014-07-31,2014,209,14,208,14.208
18645,NY,NY05,,,,,38.211,,,36021,VALATIE 1 N,1971-01-01,2009-12-15,1971001,2009349,42.43333,-73.68333,300,308746 2,yes,1971-01-01,1971,1,2009-12-15,2009,212,38,211,38.211
18648,NY,NY02,,,,,12.119,,,36025,STAMFORD,1965-10-01,1977-11-30,1965274,1977334,42.4,-74.63333,1779,308160 2,yes,1965-10-01,1965,1,1977-11-30,1977,120,12,119,12.119
18649,NY,NY02,,,,,8.139,,,36025,KORTRIGHT 2,1968-08-01,1976-07-30,1968214,1976212,42.41667,-74.8,1730,304473 2,yes,1968-08-01,1968,12,1976-07-30,1976,151,8,139,8.139
18653,NY,NY10,,,,,6.21,,,36097,WATKINS GLEN 2 NW,1970-09-18,1976-10-31,1970261,1976305,42.4,-76.9,801,309021 2,yes,1970-09-18,1970,1,1976-10-31,1976,211,6,210,6.21
18658,NY,NY09,,,,,98.207,,,36013,FREDONIA,1914-01-01,2012-02-14,1914001,2012045,42.44972,-79.31194,760,303033 2,yes,1914-01-01,1914,4,2012-02-14,2012,211,98,207,98.207
18660,NY,NY05,,,,,72.201,,,36001,ALCOVE DAM,1942-05-04,2014-07-31,1942124,2014212,42.46972,-73.92667,607,300063 2,yes,1942-05-04,1942,11,2014-07-31,2014,212,72,201,72.201
18662,NY,NY02,,,,,21.93,,,36077,ONEONTA 3 SE,1948-05-01,1969-02-28,1948122,1969059,42.45,-75,1161,306229 2,yes,1948-05-01,1948,119,1969-02-28,1969,212,21,93,21.93
18663,NY,NY02,,,,,64.212,,,36077,ONEONTA,1894-09-01,1958-06-28,1894244,1958179,42.45,-75.06667,1152,306225 2,yes,1894-09-01,1894,,1958-06-28,1958,212,64,212,64.212
18664,NY,NY02,,,,,12.203,,,36077,ONEONTA STATE UNIV,1971-06-08,1983-06-30,1971159,1983181,42.46667,-75.06667,1401,306232 2,yes,1971-06-08,1971,5,1983-06-30,1983,208,12,203,12.203
18666,NY,NY10,,,,,21.9,,,36109,MT PLEASANT FARM,1957-05-01,1978-05-31,1957121,1978151,42.45,-76.36667,1650,305604 2,yes,1957-05-01,1957,122,1978-05-31,1978,212,21,90,21.9
18667,NY,NY10,,,,,121.173,,,36109,ITHACA CORNELL UNIV,1893-01-01,2014-07-31,1893001,2014212,42.44917,-76.44917,960,304174 2,yes,1893-01-01,1893,8,2014-07-31,2014,181,121,173,121.173
18672,NY,NY09,,,,,53.198,,,36029,HELMUTH FIRE CTRL,1946-05-08,1999-01-31,1946128,1999031,42.485,-78.93667,870,303769 2,yes,1946-05-08,1946,6,1999-01-31,1999,204,53,198,53.198
18676,NY,NY02,,,,,3.204,,,36001,RENSSELAERVILLE 2 NW,1971-12-08,1974-11-30,1971342,1974334,42.53333,-74.16667,1732,307024 2,yes,1971-12-08,1971,8,1974-11-30,1974,212,3,204,3.204
18678,NY,NY02,,,,,108.62,,,36017,NORWICH,1906-08-18,2014-07-31,1906230,2014212,42.51167,-75.51972,989,306085 2,yes,1906-08-18,1906,271,2014-07-31,2014,209,108,62,108.62
18680,NY,NY10,,,,,38.205,,,36109,FREEVILLE 1 NE,1976-07-01,2014-07-31,1976183,2014212,42.51917,-76.33111,1050,303050 2,yes,1976-07-01,1976,6,2014-07-31,2014,211,38,205,38.205
18681,NY,NY10,,,,,0.176,,,36097,HECTOR,1980-03-01,1980-08-31,1980061,1980244,42.5,-76.88333,780,303766 2,yes,1980-03-01,1980,5,1980-08-31,1980,181,0,176,0.176
18685,NY,NY01,,,,,20.206,,,36003,WISCOY 1 E,1940-07-01,1960-10-31,1940183,1960305,42.51667,-78.05,1151,309533 2,yes,1940-07-01,1940,6,1960-10-31,1960,212,20,206,20.206
18686,NY,NY10,,,,,102.173,,,36121,ARCADE,1893-01-01,1995-10-31,1893001,1995304,42.53333,-78.41667,1580,300220 2,yes,1893-01-01,1893,8,1995-10-31,1995,181,102,173,102.173
18687,NY,NY02,,,,,28.206,,,36095,MIDDLEBURG,1942-08-19,1970-09-29,1942231,1970272,42.6,-74.31667,722,305291 2,yes,1942-08-19,1942,6,1970-09-29,1970,212,28,206,28.206
18690,NY,NY10,,,,,96.8,,,36051,DANSVILLE,1918-02-01,2014-07-31,1918032,2014212,42.56556,-77.7175,660,301974 2,yes,1918-02-01,1918,168,2014-07-31,2014,176,96,8,96.8
18691,NY,NY10,,,,,22.243,,,36121,PORTAGEVILLE,1898-01-01,1920-04-30,1898001,1920121,42.56972,-78.04,1168,306745 2,yes,1898-01-01,1898,1,1920-04-30,1920,244,22,243,22.243
18692,NY,NY10,,,,,40.1,,,36051,LETCHWORTH PARK,1912-07-01,1952-08-31,1912183,1952244,42.58333,-78.03333,1260,304698 2,yes,1912-07-01,1912,9,1952-08-31,1952,109,40,100,40.1
18696,NY,NY05,,,,,97.5,,,36083,BERLIN 5 S,1903-04-01,2000-09-30,1903091,2000274,42.61667,-73.36667,1140,300641 2,yes,1903-04-01,1903,268,2000-09-30,2000,273,97,5,97.5
18697,NY,NY05,,,,,6.325,,,36083,CHERRY PLAIN,1943-08-01,1949-11-30,1943213,1949334,42.61667,-73.41667,1401,301433 2,yes,1943-08-01,1943,9,1949-11-30,1949,334,6,325,6.325
18698,NY,NY05,,,,,1.28,,,36083,WEST SAND LAKE 2 S,2008-10-29,2009-12-01,2008303,2009335,42.61667,-73.6,640,309303 2,yes,2008-10-29,2008,6,2009-12-01,2009,286,1,280,1.28
18707,NY,NY02,,,,,105.331,,,36023,CORTLAND,1895-07-13,2000-12-31,1895194,2000366,42.6,-76.18333,1129,301799 2,yes,1895-07-13,1895,1,2000-12-31,2000,332,105,331,105.331
18709,NY,NY10,,,,,18.205,,,36069,NAPLES,1969-09-10,1987-03-31,1969253,1987090,42.61667,-77.4,750,305635 2,yes,1969-09-10,1969,6,1987-03-31,1987,211,18,205,18.205
18713,NY,NY05,,,,,107.21,,,36001,ALBANY,1874-01-01,1981-12-31,1874001,1981365,42.64611,-73.74722,,14796 1,yes,1874-01-01,1874,1,1981-12-31,1981,211,107,210,107.21
18714,NY,NY05,,,,,25.148,,,36001,VOORHEESVILLE DEPOT,1917-06-25,1942-04-30,1917176,1942120,42.7,-73.95,322,308870 2,yes,1917-06-25,1917,12,1942-04-30,1942,160,25,148,25.148
18715,NY,NY02,,,,,30.96,,,36095,COBLESKILL,1956-05-01,1986-07-24,1956122,1986205,42.68333,-74.48333,900,301593 2,yes,1956-05-01,1956,220,1986-07-24,1986,316,30,96,30.96
18716,NY,NY02,,,,,10.238,,,36095,COBLESKILL,1946-01-01,1956-04-30,1946001,1956121,42.66667,-74.5,961,301589 2,yes,1946-01-01,1946,6,1956-04-30,1956,244,10,238,10.238
18718,NY,NY02,,,,,28.363,,,36017,SHERBURNE,1986-04-01,2014-07-31,1986091,2014212,42.67722,-75.50667,1095,307705 2,yes,1986-04-01,1986,2,2014-07-31,2014,365,28,363,28.363
18719,NY,NY10,,,,,12.364,,,36011,LOCKE 2 W,2000-01-01,2012-02-29,2000001,2012060,42.67028,-76.47222,1200,304836 2,yes,2000-01-01,2000,1,2012-02-29,2012,365,12,364,12.364
18720,NY,NY10,,,,,104.333,,,36123,PENN YAN,1897-08-01,2001-07-31,1897213,2001212,42.67111,-77.06278,830,306510 2,yes,1897-08-01,1897,1,2001-07-31,2001,334,104,333,104.333
18724,NY,NY10,,,,,62.326,,,36121,WARSAW 6 SW,1952-11-03,2014-07-31,1952308,2014212,42.68556,-78.22028,1820,308962 2,yes,1952-11-03,1952,8,2014-07-31,2014,334,62,326,62.326
18725,NY,NY10,,,,,5.189,,,36121,BEAVER MEADOW,1976-03-01,1981-03-31,1976061,1981090,42.66667,-78.38333,1480,300505 2,yes,1976-03-01,1976,248,1981-03-31,1981,59,5,189,5.189
18726,NY,NY09,,,,,45.36,,,36029,COLDEN 1 N,1957-11-01,2002-08-03,1957305,2002215,42.66306,-78.68306,1025,301623 2,yes,1957-11-01,1957,5,2002-08-03,2002,365,45,360,45.36
18729,NY,NY02,,,,,121.3,,,36077,COOPERSTOWN,1893-01-01,2014-07-30,1893001,2014211,42.71667,-74.92667,1257,301752 2,yes,1893-01-01,1893,61,2014-07-30,2014,31,121,30,121.3
18737,NY,NY10,,,,,27.98,,,36069,GANNETT HILL,1971-07-01,1998-04-30,1971182,1998120,42.7,-77.4,1975,303124 2,yes,1971-07-01,1971,272,1998-04-30,1998,174,27,98,27.98
18738,NY,NY10,,,,,121.207,,,36051,MT MORRIS 2 W,1893-01-02,2014-07-30,1893002,2014211,42.73139,-77.90528,880,305597 2,yes,1893-01-02,1893,1,2014-07-30,2014,208,121,207,121.207
18739,NY,NY09,,,,,51.96,,,36029,S WALES EMERY PARK,1931-09-16,1982-08-31,1931259,1982243,42.71667,-78.6,1089,308058 2,yes,1931-09-16,1931,141,1982-08-31,1982,45,51,96,51.96
18740,NY,NY09,,,,,16.206,,,36029,DERBY 2 NW,1945-05-01,1961-07-19,1945121,1961200,42.7,-79,659,302071 2,yes,1945-05-01,1945,2,1961-07-19,1961,208,16,206,16.206
18742,NY,NY10,,,,,58.208,,,36011,AURORA RSCH FARM,1956-11-01,2014-07-31,1956306,2014212,42.73389,-76.65917,830,300331 2,yes,1956-11-01,1956,5,2014-07-31,2014,213,58,208,58.208
18744,NY,NY05,,,,,54.263,,,36083,GRAFTON,1950-09-01,2004-11-30,1950244,2004335,42.78333,-73.46667,1560,303360 2,yes,1950-09-01,1950,11,2004-11-30,2004,274,54,263,54.263
18746,NY,NY05,,,,,82.3,,,36083,TROY L&D,1932-11-01,2014-07-31,1932306,2014212,42.75,-73.68333,24,308600 2,yes,1932-11-01,1932,61,2014-07-31,2014,361,82,300,82.3
18747,NY,NY05,,,,,76.33,,,36001,ALBANY AP,1938-06-01,2014-07-30,1938152,2014211,42.74306,-73.80917,312,14735 1,yes,1938-06-01,1938,4,2014-07-30,2014,334,76,330,76.33
18749,NY,NY02,,,,,37.29,,,36077,SHARON SPRINGS 2 SW,1914-05-01,1951-11-30,1914121,1951334,42.78333,-74.66667,1362,307664 2,yes,1914-05-01,1914,2,1951-11-30,1951,31,37,29,37.29
18752,NY,NY02,,,,,40.206,,,36023,TULLY HEIBERG FOREST,1967-01-01,2007-09-26,1967001,2007269,42.76028,-76.08028,1899,308627 2,yes,1967-01-01,1967,5,2007-09-26,2007,211,40,206,40.206
18753,NY,,,,,,4.113,,,36099,GENEVA SAMPSON AFB,1952-08-04,1956-06-22,1952217,1956174,42.75,-76.9,614,04727 1,yes,1952-08-04,1952,8,1956-06-22,1956,121,4,113,4.113
18754,NY,NY10,,,,,116.72,,,36051,HEMLOCK,1898-05-05,2014-06-30,1898125,2014181,42.77417,-77.60833,902,303773 2,yes,1898-05-05,1898,1,2014-06-30,2014,73,116,72,116.72
18755,NY,NY09,,,,,65.364,,,36029,WALES,1949-01-01,2014-07-31,1949001,2014212,42.74167,-78.51083,1090,308910 2,yes,1949-01-01,1949,1,2014-07-31,2014,365,65,364,65.364
18757,NY,NY05,,,,,87.359,,,36093,SCHENECTADY,1898-11-01,1985-08-31,1898305,1985243,42.83333,-73.91667,220,04782 1,yes,1898-11-01,1898,7,1985-08-31,1985,366,87,359,87.359
18761,NY,NY06,,,,,42.358,,,36095,SHARON SPRINGS 1N,1911-07-01,1953-09-30,1911182,1953273,42.8,-74.6,820,307659 2,yes,1911-07-01,1911,7,1953-09-30,1953,365,42,358,42.358
18762,NY,NY02,,,,,59.251,,,36077,CHERRY VALLEY 2 NNE,1952-04-05,2011-05-31,1952096,2011151,42.82389,-74.73861,1360,301436 2,yes,1952-04-05,1952,282,2011-05-31,2011,31,59,251,59.251
18763,NY,NY01,,,,,69.324,,,36053,HAMILTON,1894-07-01,1963-09-30,1894182,1963273,42.81667,-75.53333,1211,303602 2,yes,1894-07-01,1894,10,1963-09-30,1963,334,69,324,69.324
18764,NY,NY02,,,,,22.33,,,36053,DE RUYTER 4 N,1903-01-01,1925-01-31,1903001,1925031,42.81667,-75.88333,1302,302079 2,yes,1903-01-01,1903,4,1925-01-31,1925,334,22,330,22.33
18765,NY,NY10,,,,,15.38,,,36067,TULLY 4 NE,1979-08-01,1994-11-30,1979213,1994334,42.83333,-76.03333,1300,308625 2,yes,1979-08-01,1979,158,1994-11-30,1994,120,15,38,15.38
18767,NY,NY05,,,,,47.204,,,36083,MELROSE 1 NE,1967-01-01,2014-07-31,1967001,2014212,42.85,-73.61667,350,305248 2,yes,1967-01-01,1967,7,2014-07-31,2014,211,47,204,47.204
18770,NY,NY02,,,,,102.197,,,36053,MORRISVILLE 6 SW,1911-08-02,2013-03-13,1911214,2013072,42.84167,-75.72639,1681,305512 2,yes,1911-08-02,1911,11,2013-03-13,2013,208,102,197,102.197
18771,NY,NY10,,,,,76.21,,,36069,GENEVA EXP ST,1892-12-01,1968-12-31,1892336,1968366,42.88333,-77,591,303177 2,yes,1892-12-01,1892,1,1968-12-31,1968,211,76,210,76.21
18772,NY,NY10,,,,,45.113,,,36069,GENEVA RSCH FARM,1969-01-01,2014-07-31,1969001,2014212,42.87667,-77.03083,718,303184 2,yes,1969-01-01,1969,325,2014-07-31,2014,212,45,113,45.113
18774,NY,NY10,,,,,70.167,,,36069,CANANDAIGUA 3 S,1944-04-15,2014-07-31,1944106,2014212,42.84528,-77.28083,720,301152 2,yes,1944-04-15,1944,40,2014-07-31,2014,207,70,167,70.167
18775,NY,NY09,,,,,27.13,,,36037,PAVILION,1987-05-01,2014-06-30,1987121,2014181,42.92944,-78.03194,956,306464 2,yes,1987-05-01,1987,225,2014-06-30,2014,212,27,13,27.13
18778,NY,NY09,,,,,34.319,,,36029,ELMA,1942-05-01,1976-05-31,1942121,1976152,42.85,-78.63333,775,302599 2,yes,1942-05-01,1942,4,1976-05-31,1976,323,34,319,34.319
18783,NY,NY06,,,,,21.153,,,36057,AMSTERDAM LOCK 1O,1903-07-11,1924-01-21,1903192,1924021,42.91667,-74.13333,279,300159 2,yes,1903-07-11,1903,58,1924-01-21,1924,211,21,153,21.153
18784,NY,NY06,,,,,11.85,,,36057,AMSTERDAM 2 SW,1959-02-19,1970-12-21,1959050,1970355,42.91667,-74.21667,650,300156 2,yes,1959-02-19,1959,5,1970-12-21,1970,90,11,85,11.85
18785,NY,NY06,,,,,7.104,,,36057,CANAJOHARIE,1897-01-01,1904-06-30,1897001,1904182,42.91667,-74.58333,302,301144 2,yes,1897-01-01,1897,317,1904-06-30,1904,213,7,104,7.104
18786,NY,NY06,,,,,112.43,,,36057,FT PLAIN,1901-08-01,2013-08-09,1901213,2013221,42.93833,-74.62278,305,302953 2,yes,1901-08-01,1901,255,2013-08-09,2013,212,112,43,112.43
18789,NY,NY06,,,,,21.62,,,36043,CHEPACHET,1980-09-27,2001-07-24,1980271,2001205,42.90972,-75.11083,1320,301424 2,yes,1980-09-27,1980,148,2001-07-24,2001,210,21,62,21.62
18790,NY,NY02,,,,,38.18,,,36053,CAZENOVIA,1913-05-01,1951-11-30,1913121,1951334,42.91667,-75.86667,1250,301272 2,yes,1913-05-01,1913,1,1951-11-30,1951,181,38,180,38.18
18791,NY,NY10,,,,,117.165,,,36011,AUBURN,1897-08-22,2014-07-31,1897234,2014212,42.93278,-76.54472,770,300321 2,yes,1897-08-22,1897,93,2014-07-31,2014,258,117,165,117.165
18794,NY,NY10,,,,,119.87,,,36051,AVON,1895-09-01,2014-07-31,1895244,2014212,42.92028,-77.75583,545,300343 2,yes,1895-09-01,1895,4,2014-07-31,2014,91,119,87,119.87
18795,NY,NY09,,,,,76.38,,,36029,BUFFALO NIAGARA INTL AP,1938-05-01,2014-07-30,1938121,2014211,42.94083,-78.73583,716,14733 1,yes,1938-05-01,1938,173,2014-07-30,2014,211,76,38,76.38
18796,NY,NY09,,,,,71.237,,,36029,BUFFALO,1873-08-01,1944-05-31,1873213,1944152,42.88333,-78.88333,823,94753 1,yes,1873-08-01,1873,98,1944-05-31,1944,335,71,237,71.237
18798,NY,NY05,,,,,59.204,,,36091,SARATOGA SPRINGS 4 S,1955-08-10,2014-06-30,1955222,2014181,43.03333,-73.81667,310,307484 2,yes,1955-08-10,1955,8,2014-06-30,2014,212,59,204,59.204
18799,NY,NY06,,,,,0.364,,,36057,TRIBES HILL,2011-02-28,2011-11-25,2011059,2011329,42.94639,-74.28861,300,308586 2,yes,2011-02-28,2011,1,2011-11-25,2011,365,0,364,0.364
18801,NY,NY06,,,,,4.151,,,36057,FONDA,1945-06-01,1949-05-31,1945152,1949151,42.96667,-74.41667,449,302888 2,yes,1945-06-01,1945,1,1949-05-31,1949,152,4,151,4.151
18802,NY,NY06,,,,,5.204,,,36057,FT PLAIN WB AP,1943-02-01,1948-09-15,1943032,1948259,42.96667,-74.66667,712,14749 1,yes,1943-02-01,1943,8,1948-09-15,1948,212,5,204,5.204
18806,NY,NY10,,,,,6.125,,,36069,VICTOR 2NW,1893-01-01,1899-04-30,1893001,1899120,43.00444,-77.44722,588,308839 2,yes,1893-01-01,1893,220,1899-04-30,1899,95,6,125,6.125
18808,NY,NY09,,,,,36.201,,,36037,STAFFORD,1931-10-01,1967-09-30,1931274,1967273,42.98333,-78.08333,912,308152 2,yes,1931-10-01,1931,11,1967-09-30,1967,212,36,201,36.201
18811,NY,NY06,,,,,5.228,,,36057,ST JOHNSVILLE,1896-12-01,1901-01-31,1896336,1901031,43,-74.68333,351,307382 2,yes,1896-12-01,1896,32,1901-01-31,1901,260,5,228,5.228
18814,NY,NY06,,,,,52.173,,,36043,LITTLE FALLS MILL ST,1942-09-01,1994-09-29,1942244,1994272,43.03333,-74.86667,360,304796 2,yes,1942-09-01,1942,8,1994-09-29,1994,181,52,173,52.173
18817,NY,NY09,,,,,0.17,,,36055,SCOTTSVILLE,1902-04-08,1902-07-29,1902098,1902210,43.01667,-77.75,561,307578 2,yes,1902-04-08,1902,11,1902-07-29,1902,181,0,170,0.17
18818,NY,NY09,,,,,0.53,,,36055,GARBUTT,1954-03-01,1954-03-08,1954060,1954067,43.01,-77.79167,561,303128 2,yes,1954-03-01,1954,6,1954-03-08,1954,59,0,53,0.53
18819,NY,NY09,,,,,82.28,,,36037,BATAVIA,1932-01-01,2014-07-30,1932001,2014211,43.03028,-78.16917,913,94748 1,yes,1932-01-01,1932,3,2014-07-30,2014,31,82,28,82.28
18820,NY,NY06,,,,,15.273,,,36035,BROADALBIN,1965-11-01,1980-09-30,1965305,1980274,43.05083,-74.19806,840,300929 2,yes,1965-11-01,1965,1,1980-09-30,1980,274,15,273,15.273
18821,NY,NY06,,,,,113.79,,,36035,GLOVERSVILLE,1893-01-01,2006-11-30,1893001,2006334,43.04917,-74.35917,810,303319 2,yes,1893-01-01,1893,11,2006-11-30,2006,90,113,79,113.79
18823,NY,NY06,,,,,0.19,,,36043,DOLGEVILLE,1925-01-01,1925-01-31,1925001,1925031,43.08333,-74.76667,685,302137 2,yes,1925-01-01,1925,12,1925-01-31,1925,31,0,19,0.19
18824,NY,NY06,,,,,116.144,,,36043,LITTLE FALLS CITY RSVR,1897-01-01,2013-01-31,1897001,2013031,43.06028,-74.86861,893,304791 2,yes,1897-01-01,1897,7,2013-01-31,2013,151,116,144,116.144
18827,NY,,,,,,38.362,,,36067,SYRACUSE,1902-08-22,1940-08-31,1902234,1940244,43.05,-76.15,443,94781 1,yes,1902-08-22,1902,3,1940-08-31,1940,365,38,362,38.362
18828,NY,NY09,,,,,3.48,,,36117,CLYDE LOCK 26,2011-04-01,2014-07-10,2011091,2014191,43.05889,-76.83861,392,301580 2,yes,2011-04-01,2011,258,2014-07-10,2014,210,3,48,3.48
18829,NY,NY09,,,,,3.13,,,36117,NEWARK,2011-08-01,2014-04-19,2011213,2014109,43.05833,-77.06889,424,305679 2,yes,2011-08-01,2011,338,2014-04-19,2014,351,3,13,3.13
18830,NY,NY09,,,,,0.38,,,36117,MACEDON,1972-01-03,1972-03-31,1972003,1972091,43.07306,-77.30194,466,304952 2,yes,1972-01-03,1972,173,1972-03-31,1972,211,0,38,0.38
18833,NY,NY06,,,,,43.319,,,36065,UTICA,1948-08-01,1991-11-14,1948214,1991318,43.08333,-75.2,580,308739 2,yes,1948-08-01,1948,8,1991-11-14,1991,327,43,319,43.319
18837,NY,NY05,,,,,52.211,,,36091,GREENFIELD CTR,1903-06-01,1955-05-31,1903152,1955151,43.11667,-73.83333,610,303452 2,yes,1903-06-01,1903,1,1955-05-31,1955,212,52,211,52.211
18838,NY,NY05,,,,,56.84,,,36091,SARATOGA SPRINGS 4 N,1895-02-01,1951-11-30,1895032,1951334,43.1,-73.83333,551,307480 2,yes,1895-02-01,1895,6,1951-11-30,1951,90,56,84,56.84
18839,NY,NY06,,,,,0.207,,,36035,GLOVERSVILLE PECKS P,1948-05-01,1948-05-31,1948122,1948152,43.1,-74.43333,1362,303324 2,yes,1948-05-01,1948,5,1948-05-31,1948,212,0,207,0.207
18842,NY,NY06,,,,,10.238,,,36043,GRAVESVILLE 2 N,1950-01-02,1960-02-29,1950002,1960060,43.13333,-75.11667,1122,303416 2,yes,1950-01-02,1950,11,1960-02-29,1960,249,10,238,10.238
18843,NY,NY06,,,,,55.212,,,36065,UTICA HARBOR POINT,1893-01-01,1948-08-31,1893001,1948244,43.11667,-75.23333,410,308733 2,yes,1893-01-01,1893,,1948-08-31,1948,212,55,212,55.212
18846,NY,NY09,,,,,88.204,,,36055,ROCHESTER GTR INTL AP,1926-01-02,2014-07-30,1926002,2014211,43.11667,-77.67667,539,14768 1,yes,1926-01-02,1926,5,2014-07-30,2014,209,88,204,88.204
